lat,lon,EmergencyType,Date
52.35061893,4.879408794,EMS: FALL VICTIM,13-3-2017
52.4080021,4.908356448999999,EMS: MEDICAL ALERT ALARM,12-3-2017
52.38810832,4.887024687,EMS: SYNCOPAL EPISODE,11-3-2017
52.33909046,4.889178662,Fire: APPLIANCE FIRE,12-3-2017
52.33004747,4.91992368,Traffic: DISABLED VEHICLE -,10-3-2017
52.41549375,4.911816955,EMS: VEHICLE ACCIDENT,12-3-2017
52.36531888,4.8388049230000005,EMS: CARDIAC EMERGENCY,11-3-2017
52.36332055,4.907580708999999,EMS: FALL VICTIM,14-3-2017
52.35453763,4.897173055,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.35220423,4.868188503,EMS: CVA/STROKE,12-3-2017
52.38153214,4.863684874,EMS: CARDIAC EMERGENCY,10-3-2017
52.35643812,4.863014944,Fire: FIRE ALARM,11-3-2017
52.39063966,4.902885737,Fire: FIRE ALARM,13-3-2017
52.40587131,4.88922925,EMS: CARDIAC EMERGENCY,11-3-2017
52.37969509,4.863493684,EMS: VEHICLE ACCIDENT,10-3-2017
52.38401582,4.890271512,EMS: UNKNOWN MEDICAL EMERGENCY,12-3-2017
52.39212087,4.890506909,EMS: FALL VICTIM,12-3-2017
52.42791692,4.868866346,Traffic: DISABLED VEHICLE -,13-3-2017
52.3595599,4.874448403,EMS: SUBJECT IN PAIN,14-3-2017
52.38758244,4.870347601000001,EMS: HEAD INJURY,13-3-2017
52.35893868,4.912542232,Fire: FIRE ALARM,12-3-2017
52.36549732,4.879772688,EMS: CARDIAC EMERGENCY,12-3-2017
52.35361668,4.95601842,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35510258,4.898468106,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.33979577,4.882137506,EMS: UNCONSCIOUS SUBJECT,14-3-2017
52.37728573,4.847195806,EMS: ABDOMINAL PAINS,13-3-2017
52.34390395,4.887602305,EMS: DIABETIC EMERGENCY,13-3-2017
52.38499237,4.916946675,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35219085,4.918827169,Fire: FIRE INVESTIGATION,11-3-2017
52.41386739,4.893410607,Traffic: ROAD OBSTRUCTION -,11-3-2017
52.39247273,4.8792026669999995,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.3872985,4.85999859,Traffic: ROAD OBSTRUCTION -,14-3-2017
52.36120856,4.896377425,Fire: FIRE ALARM,11-3-2017
52.41202361,4.90438842,EMS: CARDIAC EMERGENCY,12-3-2017
52.38375186,4.889990457,EMS: RESPIRATORY EMERGENCY,14-3-2017
52.36245637,4.864362097,EMS: CARDIAC EMERGENCY,12-3-2017
52.34695618,4.918718709,EMS: ABDOMINAL PAINS,10-3-2017
52.37907846,4.895689705,EMS: CHOKING,14-3-2017
52.37792791,4.9083345860000005,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35909136,4.887040862,EMS: FALL VICTIM,10-3-2017
52.36302216,4.859508149,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37939666,4.866417378,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.35910163,4.888003923,EMS: SEIZURES,10-3-2017
52.36625673,4.897462332,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.36632768,4.880188197,Fire: FIRE ALARM,10-3-2017
52.35942056,4.890424138,EMS: NAUSEA/VOMITING,11-3-2017
52.35296821,4.868289922,EMS: VEHICLE ACCIDENT,13-3-2017
52.35069961,4.870026378,EMS: FRACTURE,14-3-2017
52.41424454,4.848326103,Fire: FIRE INVESTIGATION,11-3-2017
52.35493579,4.889387041,EMS: CVA/STROKE,10-3-2017
52.37268597,4.868140028,Fire: CARBON MONOXIDE DETECTOR,14-3-2017
52.37049078,4.90089765,EMS: FRACTURE,13-3-2017
52.35597164,4.91098855,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37519016,4.868686655,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.37337197,4.877976199,Traffic: DISABLED VEHICLE -,14-3-2017
52.37483998,4.883647099,Fire: FIRE POLICE NEEDED,11-3-2017
52.35620999,4.860921295,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38301007,4.878510952,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.39635743,4.8747939680000005,EMS: OVERDOSE,12-3-2017
52.37336496,4.852879903,EMS: ALLERGIC REACTION,12-3-2017
52.34587896,4.855970724,EMS: OVERDOSE,10-3-2017
52.35403328,4.889795002,EMS: ASSAULT VICTIM,12-3-2017
52.37598277,4.879234477,EMS: UNKNOWN MEDICAL EMERGENCY,12-3-2017
52.37762408,4.860253946,Fire: UNKNOWN TYPE FIRE,10-3-2017
52.37768241,4.910461756,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.35699846,4.884731868,EMS: VEHICLE ACCIDENT,14-3-2017
52.38400416,4.846813218,EMS: RESCUE - GENERAL,12-3-2017
52.3432101,4.896508765,Fire: FIRE ALARM,11-3-2017
52.33296022,4.834443086,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.36687442,4.865544562,Fire: WOODS/FIELD FIRE,14-3-2017
52.39551994,4.847528203,Fire: CARBON MONOXIDE DETECTOR,14-3-2017
52.39232226,4.871200653,Traffic: DISABLED VEHICLE -,12-3-2017
52.35335211,4.871518544,EMS: SEIZURES,10-3-2017
52.41144634,4.88123513,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.33576309,4.895016747,EMS: FALL VICTIM,12-3-2017
52.35657139,4.830163908,EMS: CARDIAC EMERGENCY,14-3-2017
52.38069156,4.864553105,EMS: FALL VICTIM,11-3-2017
52.40112891,4.910056503,EMS: HEMORRHAGING,14-3-2017
52.40953806,4.898578194,Fire: VEHICLE ACCIDENT,12-3-2017
52.36954405,4.901962247,EMS: ABDOMINAL PAINS,12-3-2017
52.38743699,4.909407218,EMS: DEHYDRATION,13-3-2017
52.3662367,4.888484578,Fire: FIRE ALARM,11-3-2017
52.38775248,4.889092788,EMS: UNCONSCIOUS SUBJECT,14-3-2017
52.40746039,4.914719557,EMS: CVA/STROKE,11-3-2017
52.41005897,4.878989055,EMS: VEHICLE ACCIDENT,11-3-2017
52.38754977,4.872217965,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.37165692,4.893130884,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.35136978,4.895660885,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.37017741,4.885707157,EMS: SEIZURES,13-3-2017
52.37381373,4.887772546,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.38819242,4.864080478,Traffic: DISABLED VEHICLE -,14-3-2017
52.36837734,4.88108833,EMS: MEDICAL ALERT ALARM,14-3-2017
52.34594241,4.83744192,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.39585227,4.867043716,Traffic: DISABLED VEHICLE -,14-3-2017
52.34712327,4.864677539,EMS: NAUSEA/VOMITING,14-3-2017
52.37267457,4.881224162,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.37096956,4.896665337,Fire: FIRE INVESTIGATION,10-3-2017
52.40088028,4.852672279,EMS: OVERDOSE,11-3-2017
52.36300423,4.866519161,EMS: CARDIAC EMERGENCY,13-3-2017
52.36041991,4.87782557,EMS: CARDIAC EMERGENCY,10-3-2017
52.36087357,4.869921185,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35646626,4.9042523330000005,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.38491273,4.888603123,EMS: CARDIAC ARREST,14-3-2017
52.35376043,4.859629635,EMS: CARDIAC EMERGENCY,13-3-2017
52.40470002,4.915016269,EMS: FALL VICTIM,11-3-2017
52.34688536,4.895150535,EMS: GENERAL WEAKNESS,14-3-2017
52.37477125,4.8437303410000005,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.35515963,4.871704513,EMS: SYNCOPAL EPISODE,12-3-2017
52.35797447,4.886351993,Traffic: DISABLED VEHICLE -,14-3-2017
52.34496891,4.9197544330000005,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.4193055,4.849174038999999,Fire: WOODS/FIELD FIRE,10-3-2017
52.346312100000006,4.889891703,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.33992056,4.909264544,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.3773265,4.882969811000001,EMS: OVERDOSE,12-3-2017
52.37143093,4.895386166000001,Traffic: DISABLED VEHICLE -,12-3-2017
52.34665526,4.893549361,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.40826194,4.886348593999999,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35372153,4.881171105,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.36957431,4.857503267,Fire: BUILDING FIRE,10-3-2017
52.35312393,4.875397163,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37681268,4.869238228,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.36697239,4.88650254,EMS: ABDOMINAL PAINS,10-3-2017
52.39815261,4.900762736,Fire: GAS-ODOR/LEAK,10-3-2017
52.36933083,4.858324668,EMS: FALL VICTIM,10-3-2017
52.38308518,4.872362091,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.36092412,4.873908623999999,EMS: UNKNOWN MEDICAL EMERGENCY,12-3-2017
52.34194987,4.895671557,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.36624468,4.928483787,EMS: SUBJECT IN PAIN,12-3-2017
52.37356679999999,4.881804357,Fire: FIRE INVESTIGATION,14-3-2017
52.38536427,4.8356171219999995,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.37298189,4.873299568999999,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.35025845,4.879698353,EMS: VEHICLE ACCIDENT,13-3-2017
52.3707374,4.878498067,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.36492932,4.919426586,EMS: VEHICLE ACCIDENT,11-3-2017
52.39192809,4.913532121,EMS: ALLERGIC REACTION,14-3-2017
52.32869413,4.857532323,Traffic: DISABLED VEHICLE -,12-3-2017
52.36354243,4.918366198999999,EMS: VEHICLE ACCIDENT,12-3-2017
52.33034718,4.8652750739999995,EMS: CARDIAC EMERGENCY,14-3-2017
52.38702602,4.8763829780000005,EMS: VEHICLE ACCIDENT,14-3-2017
52.37545654,4.87207386,EMS: FRACTURE,10-3-2017
52.35412131,4.905772744,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37875226,4.891022888,Traffic: DISABLED VEHICLE -,13-3-2017
52.37319518,4.8831656169999995,Fire: FIRE INVESTIGATION,12-3-2017
52.35295595,4.873962034,EMS: SUBJECT IN PAIN,12-3-2017
52.36325441,4.889472016,EMS: FALL VICTIM,10-3-2017
52.37469888,4.881591679,EMS: CARDIAC EMERGENCY,11-3-2017
52.33163768,4.857855603,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.38641846,4.883257883,EMS: CVA/STROKE,13-3-2017
52.37440158,4.860945358,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.38450645,4.865108695,EMS: DEHYDRATION,12-3-2017
52.36890829,4.851714297,EMS: SEIZURES,13-3-2017
52.39976448,4.905002525,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.37771235,4.860346512,EMS: ALTERED MENTAL STATUS,11-3-2017
52.35829607,4.874438887,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.3603946,4.859793111,EMS: FALL VICTIM,10-3-2017
52.35810751,4.865791405,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.39471613,4.8984764,EMS: FALL VICTIM,11-3-2017
52.35447662,4.900751846,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38592137,4.909933454,EMS: FALL VICTIM,14-3-2017
52.39065648,4.867611919,EMS: HEAD INJURY,12-3-2017
52.35612378,4.886672925,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.39315679,4.903666042,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38794365,4.919667385,EMS: CARDIAC EMERGENCY,13-3-2017
52.37811782,4.901415678,EMS: CARDIAC EMERGENCY,14-3-2017
52.39476064,4.880033254,Fire: BUILDING FIRE,11-3-2017
52.39538754,4.849217475,EMS: VEHICLE ACCIDENT,12-3-2017
52.37433364,4.889996108,EMS: DIABETIC EMERGENCY,13-3-2017
52.35954478,4.852852801,EMS: BACK PAINS/INJURY,14-3-2017
52.36129335,4.884602855,EMS: UNCONSCIOUS SUBJECT,14-3-2017
52.35778759,4.87190205,Fire: FIRE ALARM,14-3-2017
52.35615372,4.881545572,EMS: VEHICLE ACCIDENT,14-3-2017
52.38182113,4.91212919,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.35690587,4.887859924,Traffic: DISABLED VEHICLE -,10-3-2017
52.38476069,4.891491248,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.36832019,4.872323861,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.31482935,4.897957942,Traffic: ROAD OBSTRUCTION -,11-3-2017
52.34726,4.878085708,EMS: FALL VICTIM,11-3-2017
52.39946865,4.894041382,EMS: CARDIAC EMERGENCY,12-3-2017
52.37904845,4.849074493,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.36480763,4.896364159,EMS: VEHICLE ACCIDENT,14-3-2017
52.38829922,4.865458367,EMS: HEAD INJURY,13-3-2017
52.36891058,4.911300838,Traffic: VEHICLE FIRE -,11-3-2017
52.38823441,4.87044641,EMS: SEIZURES,10-3-2017
52.36355687,4.90866588,EMS: OVERDOSE,12-3-2017
52.35366432,4.879533049,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.39109741,4.902310315,EMS: UNKNOWN MEDICAL EMERGENCY,14-3-2017
52.37161356,4.871638653,EMS: LACERATIONS,11-3-2017
52.36432807,4.852829476,Fire: BUILDING FIRE,11-3-2017
52.38716358,4.913185061,Traffic: DISABLED VEHICLE -,10-3-2017
52.332373600000004,4.9244836560000005,EMS: FEVER,13-3-2017
52.35521052,4.9039520130000005,EMS: CARDIAC EMERGENCY,12-3-2017
52.37523868,4.874400578,EMS: CARDIAC EMERGENCY,11-3-2017
52.36135093,4.870693012,Traffic: DISABLED VEHICLE -,10-3-2017
52.36974035,4.901912928,EMS: UNRESPONSIVE SUBJECT,14-3-2017
52.37604353,4.9019926289999995,EMS: CVA/STROKE,10-3-2017
52.37090122,4.908171408,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.35181085,4.902531057,EMS: BUILDING FIRE,14-3-2017
52.37841469,4.891416082,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38052471,4.870263556,EMS: ALTERED MENTAL STATUS,12-3-2017
52.3640151,4.866325422,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35980573,4.922495581000001,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.35997868,4.858700897,EMS: ALTERED MENTAL STATUS,12-3-2017
52.41554389,4.914388443,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.36997789,4.90562127,Fire: GAS-ODOR/LEAK,11-3-2017
52.37250782,4.885507766,EMS: VEHICLE ACCIDENT,13-3-2017
52.36527855,4.908836739,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38830756,4.8921871260000005,EMS: FIRE SPECIAL SERVICE,12-3-2017
52.37253364,4.885568908,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38334434,4.912200253,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.39192157,4.864073062,EMS: CARDIAC EMERGENCY,11-3-2017
52.40750721,4.901353278999999,EMS: SYNCOPAL EPISODE,11-3-2017
52.41031942,4.8561734,Fire: FIRE INVESTIGATION,10-3-2017
52.35962166,4.916326957,EMS: DIZZINESS,13-3-2017
52.37523288,4.868946752,EMS: VEHICLE ACCIDENT,12-3-2017
52.38169914,4.8967737080000004,EMS: NAUSEA/VOMITING,14-3-2017
52.35171948,4.90178316,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.35181949,4.884974703,EMS: CARDIAC EMERGENCY,14-3-2017
52.37777921,4.868125818999999,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.34685568,4.905072187,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.37295065,4.906461900000001,EMS: HEMORRHAGING,12-3-2017
52.32843422,4.843542935,EMS: HEAD INJURY,12-3-2017
52.39242993,4.8807461530000005,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.3714486,4.888743541,EMS: UNKNOWN MEDICAL EMERGENCY,10-3-2017
52.39397423,4.858859815,Fire: GAS-ODOR/LEAK,11-3-2017
52.36922567,4.870760505,EMS: SYNCOPAL EPISODE,14-3-2017
52.36289728,4.8917778169999995,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35565087,4.865084219,Fire: FIRE INVESTIGATION,13-3-2017
52.36630511,4.911796427,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.35871248,4.844084197,EMS: HEAD INJURY,14-3-2017
52.38237212,4.874540163,EMS: DIABETIC EMERGENCY,11-3-2017
52.36205768,4.846421501,EMS: HEAD INJURY,10-3-2017
52.36569386,4.890678451,EMS: BACK PAINS/INJURY,11-3-2017
52.36797462,4.906805253,EMS: CARDIAC EMERGENCY,12-3-2017
52.35578473,4.88605139,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.3563862,4.867488914,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38657164,4.889704618000001,Traffic: ROAD OBSTRUCTION -,10-3-2017
52.36156535,4.8798209980000005,EMS: HEAD INJURY,11-3-2017
52.37422102,4.8807127889999995,EMS: VEHICLE ACCIDENT,13-3-2017
52.33639357,4.891497421,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.36544439,4.858750395,EMS: FALL VICTIM,13-3-2017
52.37861106,4.894042203,EMS: CARDIAC EMERGENCY,13-3-2017
52.37279259,4.873630993,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.35502683,4.868868453999999,Traffic: DISABLED VEHICLE -,14-3-2017
52.331694799999994,4.871754631,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.383045700000004,4.917591936,Fire: UNKNOWN TYPE FIRE,13-3-2017
52.35139503,4.895172841,EMS: VEHICLE ACCIDENT,14-3-2017
52.36822545,4.859616742,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.39629935,4.8687548519999995,Fire: VEHICLE FIRE,11-3-2017
52.370428100000005,4.918855505,EMS: FALL VICTIM,12-3-2017
52.41937352,4.895872401,EMS: FALL VICTIM,11-3-2017
52.36823068,4.878316705,Fire: ELECTRICAL FIRE OUTSIDE,11-3-2017
52.35083553,4.857200253,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.35544835,4.872887094,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.35015421,4.922618072,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.38015518,4.880410016,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.36874732,4.899868393,Traffic: ROAD OBSTRUCTION -,11-3-2017
52.3704302,4.876072004,EMS: UNKNOWN MEDICAL EMERGENCY,11-3-2017
52.35363747,4.875164437,EMS: SEIZURES,10-3-2017
52.39297718,4.916160718,Traffic: DISABLED VEHICLE -,11-3-2017
52.39077873,4.915788175,EMS: UNCONSCIOUS SUBJECT,14-3-2017
52.41369899,4.832389996,EMS: HEMORRHAGING,10-3-2017
52.37414985,4.871241776000001,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.38339425,4.8511087680000005,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37284332,4.868622338,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.36200226,4.885943505,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.40676658,4.910843957,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.39267818,4.871475263,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.39371495,4.8985264719999995,Fire: FIRE ALARM,10-3-2017
52.36109096,4.899740099,EMS: MEDICAL ALERT ALARM,12-3-2017
52.38974175,4.910075978,Fire: FIRE ALARM,11-3-2017
52.37777623,4.87347528,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.36278635,4.87115699,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37370298,4.919045393999999,EMS: CARDIAC EMERGENCY,11-3-2017
52.33091058,4.911965261000001,EMS: VEHICLE ACCIDENT,14-3-2017
52.38518663,4.899897913,Traffic: DISABLED VEHICLE -,10-3-2017
52.35416137,4.888868212,Traffic: DISABLED VEHICLE -,10-3-2017
52.3549822,4.890848317,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37766139,4.831508326,EMS: CARDIAC EMERGENCY,10-3-2017
52.37641403,4.896651476000001,EMS: FALL VICTIM,13-3-2017
52.38883446,4.901590338,EMS: ALTERED MENTAL STATUS,11-3-2017
52.38457899,4.8942771380000005,EMS: OVERDOSE,11-3-2017
52.35343195,4.872759787,EMS: ALTERED MENTAL STATUS,13-3-2017
52.39565518,4.86120883,EMS: HEAD INJURY,10-3-2017
52.37004307,4.878449908,Traffic: HAZARDOUS ROAD CONDITIONS -,12-3-2017
52.40345658,4.854101272,EMS: SUBJECT IN PAIN,11-3-2017
52.38181135,4.8861173319999995,EMS: CARDIAC EMERGENCY,13-3-2017
52.3523419,4.892881313,Fire: VEHICLE ACCIDENT,11-3-2017
52.39963926,4.898759926,EMS: OVERDOSE,14-3-2017
52.40208091,4.862739779,Fire: FIRE ALARM,11-3-2017
52.37263584,4.865584775,EMS: MEDICAL ALERT ALARM,13-3-2017
52.35896237,4.886036524,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.359796100000004,4.877610885,EMS: CARDIAC EMERGENCY,11-3-2017
52.35781999,4.901703942,EMS: NAUSEA/VOMITING,10-3-2017
52.38071079,4.873316927,Traffic: DISABLED VEHICLE -,11-3-2017
52.37269639,4.8908883119999995,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.3584017,4.907712264,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.37106993,4.923188656000001,EMS: ABDOMINAL PAINS,11-3-2017
52.38067752,4.853489783000001,EMS: RESPIRATORY EMERGENCY,14-3-2017
52.37470401,4.889789884,Fire: FIRE POLICE NEEDED,11-3-2017
52.33273979,4.883384072,EMS: FALL VICTIM,14-3-2017
52.38579757,4.871452876,EMS: SUBJECT IN PAIN,11-3-2017
52.39832827,4.924030943,EMS: CARDIAC EMERGENCY,11-3-2017
52.36921256,4.867862028,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.38765465,4.914595465,EMS: UNCONSCIOUS SUBJECT,11-3-2017
52.37069146,4.890735255,EMS: VEHICLE ACCIDENT,14-3-2017
52.33282093,4.8559567260000005,Traffic: HAZARDOUS ROAD CONDITIONS -,14-3-2017
52.36982544,4.886531115,EMS: SYNCOPAL EPISODE,12-3-2017
52.35943778,4.838895213,Fire: FIRE SPECIAL SERVICE,13-3-2017
52.40841224,4.889846274,Fire: VEHICLE ACCIDENT,12-3-2017
52.372575899999994,4.927734585,EMS: ASSAULT VICTIM,10-3-2017
52.35059982,4.891815534,EMS: ABDOMINAL PAINS,14-3-2017
52.3235282,4.89189265,EMS: UNKNOWN MEDICAL EMERGENCY,13-3-2017
52.37397068,4.89799931,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38009785,4.88591923,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37413554,4.869309755,EMS: MEDICAL ALERT ALARM,14-3-2017
52.41261184,4.91528723,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.39561205,4.917956759,EMS: RESPIRATORY EMERGENCY,14-3-2017
52.37975207,4.844151874,Fire: CARBON MONOXIDE DETECTOR,10-3-2017
52.34474748,4.860894951000001,EMS: HEAD INJURY,12-3-2017
52.36078365,4.890074874,EMS: ABDOMINAL PAINS,14-3-2017
52.34981864,4.909890876,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.34317971,4.880511437,Traffic: DISABLED VEHICLE -,14-3-2017
52.38155385,4.880716413,EMS: CARDIAC EMERGENCY,13-3-2017
52.37318949,4.9186614660000005,EMS: VEHICLE ACCIDENT,14-3-2017
52.37911654,4.883830596,EMS: ABDOMINAL PAINS,10-3-2017
52.36711754,4.9050012160000005,EMS: MEDICAL ALERT ALARM,10-3-2017
52.37527684,4.897015597,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.3819965,4.894197206,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.37874131,4.89376101,Fire: FIRE ALARM,13-3-2017
52.37605109,4.917132178,EMS: HEAD INJURY,12-3-2017
52.3909308,4.917359524,EMS: FALL VICTIM,12-3-2017
52.37469437,4.88839441,Traffic: DISABLED VEHICLE -,14-3-2017
52.37187459,4.892286821,EMS: FALL VICTIM,14-3-2017
52.37579441,4.888299299,EMS: SUBJECT IN PAIN,13-3-2017
52.40450328,4.923491388,EMS: SEIZURES,12-3-2017
52.3626686,4.897537036,Fire: VEHICLE ACCIDENT,12-3-2017
52.39464388,4.902251983999999,EMS: UNKNOWN MEDICAL EMERGENCY,10-3-2017
52.38249466,4.881498276,EMS: RESCUE - GENERAL,10-3-2017
52.42374817,4.85836708,Traffic: HAZARDOUS ROAD CONDITIONS -,12-3-2017
52.37529303,4.892685465,Traffic: ROAD OBSTRUCTION -,11-3-2017
52.3338533,4.889217892,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.353480600000005,4.847128509,EMS: CVA/STROKE,14-3-2017
52.34631773,4.888144678,EMS: CHOKING,13-3-2017
52.38086839,4.880102641000001,EMS: BACK PAINS/INJURY,11-3-2017
52.394349299999995,4.903698216,EMS: FALL VICTIM,10-3-2017
52.40874191,4.852351059,EMS: ASSAULT VICTIM,12-3-2017
52.36897779,4.887511792,Fire: FIRE SPECIAL SERVICE,13-3-2017
52.36397588,4.884361876,Traffic: DISABLED VEHICLE -,12-3-2017
52.33664285,4.880052421,Traffic: DISABLED VEHICLE -,12-3-2017
52.36261965,4.872054695,Fire: VEHICLE ACCIDENT,11-3-2017
52.32517961,4.87550053,EMS: HEAD INJURY,11-3-2017
52.37531179,4.892107602,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.35901425,4.863169133,EMS: SEIZURES,14-3-2017
52.34689908,4.872482768999999,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37862239,4.900702354,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.38939798,4.861754769,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.33761401,4.87996135,EMS: HEAD INJURY,12-3-2017
52.36041232,4.8960781739999994,Traffic: DISABLED VEHICLE -,12-3-2017
52.33829346,4.8789453819999995,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.36611206,4.859657371,Fire: WOODS/FIELD FIRE,13-3-2017
52.3526517,4.906739852,EMS: ANIMAL BITE,14-3-2017
52.36008822,4.878102601,Traffic: HAZARDOUS ROAD CONDITIONS -,12-3-2017
52.36247365,4.881405383,EMS: UNKNOWN MEDICAL EMERGENCY,14-3-2017
52.38862534,4.91080577,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.35699171,4.87372778,EMS: SUBJECT IN PAIN,14-3-2017
52.37968277,4.8834800430000005,Traffic: HAZARDOUS ROAD CONDITIONS -,13-3-2017
52.35287322,4.907677508,Fire: FIRE ALARM,10-3-2017
52.37266063,4.90317196,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.37504268,4.901082768,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.36566354,4.891082232,EMS: FRACTURE,13-3-2017
52.37005734,4.896419954,Fire: VEHICLE ACCIDENT,12-3-2017
52.38366629,4.862796332,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.36506549,4.864537441,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.36238385,4.871901445,EMS: SUBJECT IN PAIN,11-3-2017
52.37294357,4.88009537,EMS: SYNCOPAL EPISODE,10-3-2017
52.37245424,4.928618893,Traffic: DISABLED VEHICLE -,10-3-2017
